date,category,region,channel,units,unit_price,discount,sales
2024-08-31,Beauty,Chattogram,Online,2,2108.46,0.095,4634.02
2024-08-31,Beauty,Dhaka,Store,4,1615.91,0.05,7237.43
2024-08-31,Beauty,Dhaka,Online,1,1644.88,0.058,1897.09
2024-08-31,Beauty,Dhaka,Online,3,1526.03,0.029,4835.73
2024-08-31,Sports,Rajshahi,Online,1,3241.58,0.0,3960.02
2024-08-31,Sports,Chattogram,Store,2,3641.05,0.084,7293.04
2024-08-31,Sports,Rajshahi,Online,2,4261.25,0.0,9088.19
2024-08-31,Sports,Dhaka,Store,2,3631.72,0.092,7089.72
2024-08-31,Sports,Rajshahi,Store,3,3817.56,0.152,10671.21
2024-09-01,Electronics,Khulna,Store,3,11003.74,0.023,36472.35
2024-09-01,Electronics,Khulna,Online,3,10955.15,0.027,35740.21
2024-09-01,Electronics,Khulna,Store,1,11744.99,0.113,12118.84
2024-09-01,Electronics,Dhaka,Store,3,15756.07,0.081,54602.52
2024-09-01,Electronics,Rajshahi,Store,2,11703.4,0.105,21943.5
2024-09-01,Electronics,Chattogram,Store,3,11679.61,0.017,39567.48
2024-09-01,Electronics,Dhaka,Online,4,11790.53,0.092,53069.71
2024-09-01,Electronics,Chattogram,Online,1,13541.58,0.149,14401.01
2024-09-01,Electronics,Dhaka,Online,1,13027.0,0.122,14106.33
2024-09-01,Fashion,Rajshahi,Online,4,1751.61,0.119,8129.62
2024-09-01,Fashion,Chattogram,Online,1,1378.08,0.008,1852.54
2024-09-01,Fashion,Dhaka,Store,1,2195.24,0.08,2680.67
2024-09-01,Fashion,Chattogram,Online,3,2220.76,0.05,9296.18
2024-09-01,Home & Living,Dhaka,Store,1,4935.16,0.096,5135.03
2024-09-01,Home & Living,Dhaka,Online,1,4887.16,0.122,5057.07
2024-09-01,Home & Living,Dhaka,Online,1,4747.3,0.152,4458.12
2024-09-01,Home & Living,Dhaka,Online,1,1708.6,0.119,1678.29
2024-09-01,Home & Living,Dhaka,Store,1,4989.77,0.084,4749.87
2024-09-01,Home & Living,Rajshahi,Online,1,4885.76,0.13,4803.51
2024-09-01,Home & Living,Dhaka,Store,1,3625.41,0.043,4224.82
2024-09-01,Home & Living,Khulna,Store,5,3978.45,0.017,21008.33
2024-09-01,Home & Living,Khulna,Store,1,3481.18,0.047,3613.47
2024-09-01,Home & Living,Rajshahi,Store,1,4637.18,0.147,4910.57
2024-09-01,Home & Living,Chattogram,Store,1,5276.36,0.06,5343.33
2024-09-01,Beauty,Rajshahi,Online,4,1977.15,0.086,8242.28
2024-09-01,Beauty,Khulna,Online,1,1153.56,0.08,1276.96
2024-09-01,Beauty,Rajshahi,Online,1,1073.65,0.045,1133.93
2024-09-01,Beauty,Chattogram,Store,1,1055.8,0.11,988.29
2024-09-01,Beauty,Khulna,Online,1,1834.66,0.0,1923.03
2024-09-01,Beauty,Khulna,Store,1,1839.38,0.091,1884.87
2024-09-01,Beauty,Chattogram,Online,4,1168.6,0.043,5380.2
2024-09-01,Sports,Khulna,Online,4,3068.76,0.095,13634.11
2024-09-01,Sports,Dhaka,Store,1,3916.57,0.079,4276.04
2024-09-01,Sports,Khulna,Online,2,3488.27,0.097,6793.26
2024-09-02,Electronics,Dhaka,Online,1,14060.97,0.022,15647.34
2024-09-02,Electronics,Dhaka,Store,2,12783.85,0.0,30629.78
2024-09-02,Electronics,Dhaka,Online,3,13866.54,0.1,47328.93
2024-09-02,Electronics,Dhaka,Store,2,13642.57,0.074,27218.29
2024-09-02,Electronics,Dhaka,Online,3,13860.05,0.172,42090.2
2024-09-02,Fashion,Khulna,Store,1,2097.05,0.153,2228.08
2024-09-02,Fashion,Rajshahi,Online,1,1832.16,0.07,2390.24
2024-09-02,Fashion,Chattogram,Online,1,2679.45,0.034,3290.65
2024-09-02,Fashion,Chattogram,Store,4,1994.44,0.141,8693.78
2024-09-02,Fashion,Dhaka,Online,1,2273.62,0.0,2826.45
2024-09-02,Fashion,Dhaka,Online,1,2280.25,0.065,2882.37
2024-09-02,Fashion,Dhaka,Online,2,2034.07,0.139,5229.99
2024-09-02,Home & Living,Rajshahi,Store,1,3891.04,0.001,4132.43
2024-09-02,Home & Living,Khulna,Online,1,4591.93,0.055,5187.34
2024-09-02,Home & Living,Khulna,Store,1,3454.77,0.105,3246.35
2024-09-02,Home & Living,Dhaka,Online,2,3174.4,0.056,7409.37
2024-09-02,Home & Living,Khulna,Online,1,3986.16,0.151,3687.56
2024-09-02,Home & Living,Dhaka,Online,4,3407.64,0.153,12441.66
2024-09-02,Home & Living,Khulna,Store,1,4203.63,0.121,4066.53
2024-09-02,Beauty,Khulna,Store,1,1578.79,0.136,1433.73
2024-09-02,Beauty,Dhaka,Online,2,1329.65,0.15,2656.63
2024-09-02,Beauty,Rajshahi,Online,1,1372.8,0.0,1666.47
2024-09-02,Beauty,Rajshahi,Store,1,934.48,0.042,993.76
2024-09-02,Sports,Dhaka,Store,3,3571.56,0.081,11607.39
2024-09-02,Sports,Rajshahi,Store,1,2828.53,0.093,2819.77
2024-09-02,Sports,Dhaka,Online,1,3127.44,0.063,3409.41
2024-09-02,Sports,Rajshahi,Store,2,3470.21,0.172,6959.66
2024-09-02,Sports,Dhaka,Online,5,3238.75,0.068,18577.54
2024-09-02,Sports,Rajshahi,Online,4,4170.03,0.049,17486.56
2024-09-02,Sports,Chattogram,Online,2,4093.64,0.078,8828.75
2024-09-03,Electronics,Dhaka,Store,2,10436.52,0.023,23624.16
2024-09-03,Electronics,Khulna,Online,2,11445.25,0.102,25135.55
2024-09-03,Electronics,Dhaka,Online,2,11666.56,0.088,26728.08
2024-09-03,Electronics,Rajshahi,Store,1,11069.52,0.098,11929.5
2024-09-03,Electronics,Dhaka,Online,2,12222.42,0.006,27986.04
2024-09-03,Electronics,Chattogram,Store,2,12115.22,0.094,27046.15
2024-09-03,Fashion,Dhaka,Online,2,2435.44,0.064,6785.2
2024-09-03,Fashion,Dhaka,Store,4,2088.08,0.062,10528.44
2024-09-03,Fashion,Chattogram,Online,3,2088.68,0.099,8048.67
2024-09-03,Fashion,Chattogram,Store,2,1955.81,0.083,4672.46
2024-09-03,Fashion,Rajshahi,Store,1,2433.37,0.016,3587.77
2024-09-03,Home & Living,Chattogram,Store,3,4634.3,0.0,15430.47
2024-09-03,Home & Living,Dhaka,Online,2,4503.56,0.118,8376.1
2024-09-03,Home & Living,Rajshahi,Store,2,4409.21,0.053,9768.03
2024-09-03,Home & Living,Dhaka,Store,1,3487.47,0.043,3931.46
2024-09-03,Beauty,Dhaka,Online,2,1086.65,0.125,2149.63
2024-09-03,Beauty,Khulna,Online,2,1742.84,0.05,3812.23
2024-09-03,Beauty,Dhaka,Online,2,2010.68,0.09,4161.45
2024-09-03,Beauty,Khulna,Store,3,1134.04,0.06,3509.67
2024-09-03,Beauty,Rajshahi,Online,2,2188.89,0.117,4139.76
2024-09-03,Beauty,Chattogram,Store,3,1334.88,0.094,4009.45
2024-09-03,Beauty,Rajshahi,Online,1,1504.77,0.126,1609.55
2024-09-03,Beauty,Dhaka,Store,2,1289.08,0.074,2541.9
2024-09-03,Beauty,Khulna,Store,4,1336.08,0.098,5643.6
2024-09-03,Sports,Chattogram,Store,5,3647.99,0.116,19840.37
2024-09-03,Sports,Rajshahi,Online,2,3910.45,0.018,8042.49
2024-09-03,Sports,Dhaka,Store,1,3754.0,0.11,3995.22
2024-09-04,Electronics,Dhaka,Store,4,7430.69,0.072,30379.65
2024-09-04,Electronics,Dhaka,Store,1,11856.56,0.075,13018.27
2024-09-04,Electronics,Khulna,Online,1,13091.13,0.0,15634.07
2024-09-04,Electronics,Chattogram,Store,3,12232.25,0.0,42007.52
2024-09-04,Electronics,Dhaka,Online,1,13381.87,0.103,13876.13
2024-09-04,Fashion,Dhaka,Online,3,2314.0,0.029,9068.4
2024-09-04,Fashion,Dhaka,Online,2,2305.96,0.133,5788.26
2024-09-04,Fashion,Khulna,Online,1,2710.77,0.116,3249.84
2024-09-04,Fashion,Dhaka,Online,2,1403.1,0.039,4029.27
2024-09-04,Home & Living,Khulna,Store,1,3815.94,0.0,4394.31
2024-09-04,Home & Living,Rajshahi,Store,1,3985.41,0.089,4418.63
2024-09-04,Home & Living,Dhaka,Store,2,3720.14,0.056,7717.25
2024-09-04,Home & Living,Dhaka,Store,2,4851.1,0.106,9791.1
2024-09-04,Home & Living,Dhaka,Online,1,4328.3,0.084,4354.46
2024-09-04,Home & Living,Dhaka,Store,1,4036.41,0.099,4204.71
2024-09-04,Home & Living,Dhaka,Online,2,4283.63,0.118,8816.2
2024-09-04,Home & Living,Dhaka,Store,2,4074.99,0.083,8881.58
2024-09-04,Beauty,Dhaka,Online,4,1324.51,0.078,5288.1
2024-09-04,Beauty,Rajshahi,Store,4,1066.83,0.12,4075.45
2024-09-04,Beauty,Khulna,Store,1,1693.86,0.046,1822.66
2024-09-04,Beauty,Chattogram,Online,1,1426.59,0.088,1411.48
2024-09-04,Beauty,Dhaka,Store,1,1546.63,0.109,1616.41
2024-09-04,Beauty,Chattogram,Online,1,1520.81,0.084,1759.99
2024-09-04,Beauty,Dhaka,Online,2,1076.23,0.099,2443.26
2024-09-04,Beauty,Chattogram,Online,3,1419.84,0.082,4202.75
2024-09-04,Beauty,Chattogram,Store,1,2068.71,0.172,2122.49
2024-09-04,Sports,Khulna,Store,1,4089.23,0.0,4639.14
2024-09-04,Sports,Chattogram,Online,1,2813.24,0.018,3098.21
2024-09-04,Sports,Chattogram,Online,2,4268.99,0.007,10586.74
2024-09-04,Sports,Dhaka,Store,1,3888.61,0.0,4182.88
2024-09-04,Sports,Rajshahi,Online,1,2909.1,0.069,3092.44
2024-09-05,Electronics,Khulna,Online,1,9798.32,0.128,9009.25
2024-09-05,Fashion,Dhaka,Online,1,2230.12,0.048,2716.33
2024-09-05,Fashion,Dhaka,Online,3,1676.94,0.104,6491.33
2024-09-05,Fashion,Dhaka,Store,1,2000.55,0.059,2480.04
2024-09-05,Fashion,Rajshahi,Online,4,2972.07,0.033,14523.21
2024-09-05,Fashion,Chattogram,Online,1,1689.75,0.056,2002.94
2024-09-05,Fashion,Chattogram,Online,1,2446.49,0.022,3355.81
2024-09-05,Fashion,Chattogram,Store,3,2134.46,0.118,7403.24
2024-09-05,Fashion,Dhaka,Online,1,2458.18,0.088,2968.97
2024-09-05,Fashion,Rajshahi,Online,1,1786.81,0.119,2236.37
2024-09-05,Fashion,Khulna,Online,2,2768.64,0.074,6949.15
2024-09-05,Home & Living,Dhaka,Online,1,4513.79,0.066,5055.19
2024-09-05,Home & Living,Dhaka,Online,2,3194.89,0.025,7167.68
2024-09-05,Home & Living,Rajshahi,Online,2,4170.36,0.097,7954.05
2024-09-05,Home & Living,Khulna,Online,1,3261.76,0.198,2813.71
2024-09-05,Beauty,Dhaka,Store,2,1484.18,0.041,3311.35
2024-09-05,Beauty,Dhaka,Store,2,1507.03,0.145,2945.39
2024-09-05,Beauty,Chattogram,Store,4,1032.65,0.119,4394.45
2024-09-05,Beauty,Dhaka,Store,2,1451.96,0.106,2918.94
2024-09-05,Beauty,Rajshahi,Store,2,1281.57,0.066,2508.18
2024-09-05,Beauty,Chattogram,Online,4,1718.56,0.051,6783.99
2024-09-05,Beauty,Chattogram,Store,3,1223.64,0.014,4265.08
2024-09-05,Beauty,Chattogram,Store,1,1065.18,0.125,973.55
2024-09-05,Sports,Dhaka,Online,3,4459.89,0.111,14009.64
2024-09-05,Sports,Dhaka,Store,4,3361.88,0.05,14878.97
2024-09-05,Sports,Dhaka,Online,1,3602.9,0.091,3892.11
2024-09-06,Electronics,Chattogram,Store,4,11949.76,0.161,49031.85
2024-09-06,Electronics,Dhaka,Online,1,10084.61,0.075,10811.96
2024-09-06,Electronics,Rajshahi,Store,3,9469.22,0.119,26069.39
2024-09-06,Electronics,Dhaka,Online,1,8484.73,0.125,8924.84
2024-09-06,Electronics,Khulna,Online,1,14312.15,0.147,14740.51
2024-09-06,Electronics,Chattogram,Store,4,10116.8,0.0,49353.35
2024-09-06,Electronics,Chattogram,Store,2,10694.39,0.142,22893.81
2024-09-06,Fashion,Dhaka,Online,1,2559.96,0.019,3681.66
2024-09-06,Fashion,Dhaka,Store,1,2216.49,0.089,2891.13
2024-09-06,Fashion,Rajshahi,Online,3,2279.03,0.047,8379.51
2024-09-06,Fashion,Dhaka,Online,1,1831.82,0.093,2490.36
2024-09-06,Fashion,Chattogram,Store,3,1600.2,0.061,5905.23
2024-09-06,Fashion,Rajshahi,Online,1,2769.45,0.039,3468.56
2024-09-06,Fashion,Dhaka,Online,3,2814.92,0.052,11779.44
2024-09-06,Fashion,Khulna,Online,2,2307.75,0.122,5043.98
2024-09-06,Fashion,Khulna,Online,1,1420.06,0.115,1635.46
2024-09-06,Fashion,Chattogram,Online,4,2204.39,0.118,9807.06
2024-09-06,Home & Living,Chattogram,Online,1,3869.97,0.113,3868.49
2024-09-06,Home & Living,Dhaka,Store,3,3080.41,0.071,9867.32
2024-09-06,Home & Living,Dhaka,Online,2,4228.07,0.039,8767.11
2024-09-06,Home & Living,Dhaka,Store,3,2632.98,0.022,8917.93
2024-09-06,Home & Living,Chattogram,Store,2,4477.4,0.18,7977.8
2024-09-06,Home & Living,Dhaka,Online,2,4820.54,0.135,9393.08
2024-09-06,Home & Living,Chattogram,Online,2,3453.25,0.099,6925.26
2024-09-06,Beauty,Rajshahi,Online,1,1153.69,0.065,1249.32
2024-09-06,Beauty,Dhaka,Online,3,1581.92,0.012,5421.42
2024-09-06,Beauty,Khulna,Online,1,1649.04,0.096,1720.23
2024-09-06,Beauty,Rajshahi,Store,1,1622.39,0.049,1889.94
2024-09-06,Beauty,Chattogram,Online,2,1875.44,0.054,4150.68
2024-09-06,Sports,Dhaka,Store,1,3781.18,0.088,4049.96
2024-09-06,Sports,Dhaka,Store,1,3846.67,0.117,3536.39
2024-09-06,Sports,Dhaka,Store,1,3949.63,0.014,4197.27
2024-09-06,Sports,Rajshahi,Online,1,3111.44,0.074,3187.95
2024-09-06,Sports,Khulna,Online,2,3891.77,0.178,7606.15
2024-09-07,Electronics,Rajshahi,Online,3,13341.63,0.011,43912.91
2024-09-07,Electronics,Rajshahi,Online,1,15043.48,0.084,16540.42
2024-09-07,Fashion,Dhaka,Online,4,1829.83,0.008,10351.37
2024-09-07,Fashion,Rajshahi,Online,3,2338.45,0.011,9554.72
2024-09-07,Fashion,Khulna,Store,3,1760.08,0.046,7540.4
2024-09-07,Fashion,Dhaka,Online,1,2578.23,0.052,3712.5
2024-09-07,Fashion,Chattogram,Online,2,2187.13,0.0,5961.41
2024-09-07,Fashion,Rajshahi,Online,2,2567.3,0.107,6725.81
2024-09-07,Fashion,Khulna,Online,2,1538.92,0.177,3693.93
2024-09-07,Fashion,Chattogram,Store,2,2569.45,0.057,6468.27
2024-09-07,Home & Living,Chattogram,Online,1,4513.86,0.103,4415.15
2024-09-07,Home & Living,Dhaka,Store,1,4329.82,0.105,4308.21
2024-09-07,Home & Living,Khulna,Online,1,4256.44,0.063,4693.05
2024-09-07,Home & Living,Rajshahi,Store,5,4455.21,0.096,21838.55
2024-09-07,Home & Living,Khulna,Store,3,4508.68,0.107,14206.09
2024-09-07,Home & Living,Dhaka,Online,1,4691.63,0.014,5578.1
2024-09-07,Home & Living,Dhaka,Online,1,4707.9,0.005,5681.5
2024-09-07,Home & Living,Dhaka,Online,1,4400.86,0.032,5360.27
2024-09-07,Beauty,Dhaka,Store,6,1675.91,0.013,12146.13
2024-09-07,Beauty,Chattogram,Online,2,1360.38,0.103,2716.59
2024-09-07,Beauty,Rajshahi,Online,2,1408.52,0.076,2865.81
2024-09-07,Beauty,Chattogram,Online,2,1481.09,0.026,3329.7
2024-09-07,Beauty,Dhaka,Store,1,1271.38,0.04,1295.61
2024-09-07,Beauty,Dhaka,Store,1,1793.21,0.0,2075.48
2024-09-07,Beauty,Dhaka,Online,1,1126.57,0.086,1131.37
2024-09-07,Beauty,Dhaka,Online,2,1580.57,0.084,3057.45
2024-09-07,Beauty,Khulna,Online,1,1518.48,0.14,1392.52
2024-09-07,Beauty,Dhaka,Online,3,1585.05,0.127,4599.65
2024-09-07,Sports,Khulna,Online,1,3316.4,0.122,3100.92
2024-09-07,Sports,Rajshahi,Store,3,3878.51,0.118,12614.0
2024-09-07,Sports,Dhaka,Online,3,4001.02,0.085,12638.47
2024-09-07,Sports,Chattogram,Online,1,3612.11,0.14,3810.3
2024-09-07,Sports,Rajshahi,Online,2,3822.53,0.138,7554.61
2024-09-08,Electronics,Dhaka,Online,2,13795.78,0.004,34264.42
2024-09-08,Electronics,Rajshahi,Store,1,13080.87,0.075,14667.43
2024-09-08,Electronics,Khulna,Online,2,12459.5,0.021,28531.6
2024-09-08,Electronics,Chattogram,Store,2,18321.57,0.119,38160.36
2024-09-08,Electronics,Khulna,Online,3,12776.01,0.183,37126.79
2024-09-08,Electronics,Dhaka,Online,3,13883.59,0.141,39300.52
2024-09-08,Fashion,Dhaka,Online,1,1853.33,0.041,2590.99
2024-09-08,Fashion,Dhaka,Store,4,2567.6,0.101,12969.93
2024-09-08,Fashion,Dhaka,Online,2,2216.38,0.106,5704.47
2024-09-08,Fashion,Rajshahi,Store,1,2212.65,0.071,2619.69
2024-09-08,Fashion,Dhaka,Online,1,1366.79,0.027,1822.61
2024-09-08,Fashion,Chattogram,Online,2,2146.38,0.0,6292.04
2024-09-08,Fashion,Khulna,Store,6,2337.12,0.036,17836.45
2024-09-08,Home & Living,Dhaka,Store,1,3573.84,0.106,4022.3
2024-09-08,Home & Living,Dhaka,Online,1,3917.99,0.072,3783.47
2024-09-08,Home & Living,Khulna,Store,1,3767.81,0.119,3672.24
2024-09-08,Beauty,Chattogram,Online,2,1516.54,0.151,2857.15
2024-09-08,Beauty,Dhaka,Online,1,1742.89,0.057,1772.55
2024-09-08,Beauty,Chattogram,Store,3,857.91,0.105,2795.12
2024-09-08,Beauty,Dhaka,Online,2,1584.55,0.096,3041.08
2024-09-08,Beauty,Dhaka,Store,1,2000.15,0.053,2047.03
2024-09-08,Sports,Chattogram,Online,1,2843.96,0.141,2909.07
2024-09-08,Sports,Dhaka,Store,4,3773.69,0.028,15555.35
2024-09-08,Sports,Dhaka,Online,2,3269.41,0.138,5907.1
2024-09-08,Sports,Dhaka,Online,3,4252.14,0.034,14954.67
2024-09-08,Sports,Khulna,Store,1,3124.6,0.05,3627.08
2024-09-08,Sports,Khulna,Online,1,3548.15,0.149,3479.59
2024-09-09,Electronics,Dhaka,Online,1,10836.4,0.054,12358.26
2024-09-09,Electronics,Rajshahi,Online,2,13792.2,0.105,31092.31
2024-09-09,Electronics,Dhaka,Store,2,15630.72,0.07,31250.03
2024-09-09,Electronics,Chattogram,Online,1,13569.26,0.14,13067.03
2024-09-09,Electronics,Khulna,Store,5,11504.55,0.024,67935.92
2024-09-09,Electronics,Khulna,Online,1,14592.25,0.056,17063.63
2024-09-09,Electronics,Dhaka,Online,5,7857.69,0.089,39733.13
2024-09-09,Electronics,Dhaka,Online,1,15293.13,0.084,16347.47
2024-09-09,Fashion,Dhaka,Online,7,1827.58,0.017,17778.35
2024-09-09,Fashion,Khulna,Store,1,1546.07,0.062,1863.53
2024-09-09,Fashion,Khulna,Store,1,2392.76,0.006,3593.81
2024-09-09,Fashion,Rajshahi,Store,1,1561.66,0.132,1897.3
2024-09-09,Fashion,Dhaka,Online,1,1777.51,0.098,2209.68
2024-09-09,Fashion,Rajshahi,Online,4,2031.77,0.088,10601.71
2024-09-09,Fashion,Chattogram,Store,1,2191.9,0.136,2539.05
2024-09-09,Fashion,Dhaka,Online,2,2389.14,0.041,6377.74
2024-09-09,Fashion,Rajshahi,Store,1,2352.32,0.113,2769.81
2024-09-09,Fashion,Dhaka,Online,3,2267.67,0.103,7633.27
2024-09-09,Home & Living,Khulna,Store,1,3787.73,0.114,3538.85
2024-09-09,Home & Living,Rajshahi,Online,4,4151.78,0.087,17116.95
2024-09-09,Home & Living,Dhaka,Online,2,5696.65,0.132,11660.12
2024-09-09,Home & Living,Rajshahi,Online,1,4781.98,0.055,5655.48
2024-09-09,Home & Living,Dhaka,Store,1,4334.55,0.067,4359.62
2024-09-09,Home & Living,Chattogram,Online,1,4177.03,0.0,5047.54
2024-09-09,Home & Living,Khulna,Store,2,3347.67,0.129,6315.62
2024-09-09,Home & Living,Dhaka,Online,2,4902.43,0.219,8567.35
2024-09-09,Home & Living,Chattogram,Store,1,4017.23,0.051,4247.61
2024-09-09,Beauty,Chattogram,Store,3,964.83,0.137,2909.54
2024-09-09,Beauty,Dhaka,Store,1,1407.01,0.081,1554.64
2024-09-09,Beauty,Khulna,Store,1,1440.39,0.117,1517.94
2024-09-09,Beauty,Dhaka,Online,1,1437.81,0.054,1475.76
2024-09-09,Beauty,Khulna,Online,1,1412.72,0.037,1660.53
2024-09-09,Beauty,Rajshahi,Online,3,1324.97,0.041,4317.73
2024-09-09,Beauty,Chattogram,Online,1,1166.8,0.012,1275.46
2024-09-09,Beauty,Rajshahi,Store,3,1243.72,0.006,4258.87
2024-09-09,Beauty,Khulna,Online,1,1844.22,0.072,2075.19
2024-09-09,Sports,Dhaka,Store,2,1759.13,0.062,3457.39
2024-09-09,Sports,Dhaka,Online,2,2792.51,0.103,5689.97
2024-09-09,Sports,Dhaka,Online,1,4128.36,0.171,3828.8
2024-09-09,Sports,Chattogram,Store,1,2629.13,0.096,2980.96
2024-09-09,Sports,Dhaka,Online,1,4439.91,0.142,4261.37
2024-09-09,Sports,Dhaka,Store,3,4111.76,0.126,12847.06
2024-09-09,Sports,Dhaka,Store,5,2805.15,0.065,13707.73
2024-09-10,Electronics,Dhaka,Store,1,9689.09,0.015,10173.79
2024-09-10,Electronics,Dhaka,Online,1,8866.05,0.006,9666.45
2024-09-10,Electronics,Dhaka,Online,1,10901.23,0.092,11175.59
2024-09-10,Electronics,Chattogram,Online,1,12423.83,0.124,12210.28
2024-09-10,Electronics,Dhaka,Online,3,12554.5,0.186,36711.67
2024-09-10,Electronics,Chattogram,Store,1,10155.25,0.144,10307.58
2024-09-10,Fashion,Dhaka,Store,3,2279.69,0.146,8650.9
2024-09-10,Fashion,Dhaka,Online,2,2350.8,0.0,6688.68
2024-09-10,Fashion,Dhaka,Online,3,1898.98,0.0,8097.82
2024-09-10,Fashion,Dhaka,Online,2,2263.11,0.12,5582.98
2024-09-10,Fashion,Rajshahi,Online,1,2169.37,0.165,2670.63
2024-09-10,Fashion,Dhaka,Online,4,1408.64,0.105,6592.58
2024-09-10,Fashion,Dhaka,Store,1,2616.23,0.138,3308.33
2024-09-10,Fashion,Rajshahi,Online,1,1971.79,0.0,2873.97
2024-09-10,Fashion,Rajshahi,Online,2,2076.91,0.113,5264.06
2024-09-10,Home & Living,Dhaka,Online,4,5024.72,0.071,22967.14
2024-09-10,Home & Living,Dhaka,Online,4,3782.57,0.116,13959.36
2024-09-10,Beauty,Dhaka,Online,1,1600.89,0.094,1683.79
2024-09-10,Beauty,Chattogram,Online,1,1209.67,0.056,1228.2
2024-09-10,Beauty,Rajshahi,Online,1,2029.87,0.138,2186.68
2024-09-10,Beauty,Dhaka,Online,1,1450.38,0.096,1550.34
2024-09-10,Beauty,Khulna,Online,1,1643.14,0.023,1852.07
2024-09-10,Beauty,Rajshahi,Online,1,1495.93,0.194,1504.47
2024-09-10,Beauty,Dhaka,Online,1,1836.62,0.0,2095.84
2024-09-10,Sports,Khulna,Store,3,3673.71,0.149,9792.47
2024-09-10,Sports,Dhaka,Store,2,2282.68,0.027,4907.04
2024-09-10,Sports,Khulna,Store,2,4323.58,0.092,8999.23
2024-09-10,Sports,Rajshahi,Store,5,3301.63,0.071,17750.15
2024-09-10,Sports,Khulna,Online,1,4448.07,0.001,5623.73
2024-09-11,Electronics,Chattogram,Store,1,8746.38,0.139,9195.54
2024-09-11,Electronics,Khulna,Store,1,11170.28,0.081,11593.13
2024-09-11,Electronics,Rajshahi,Online,1,12503.62,0.093,12642.29
2024-09-11,Electronics,Dhaka,Online,3,13106.58,0.143,40515.9
2024-09-11,Electronics,Rajshahi,Online,2,8382.79,0.073,18487.21
2024-09-11,Electronics,Rajshahi,Online,2,10203.61,0.086,22244.46
2024-09-11,Electronics,Dhaka,Store,1,15507.28,0.036,16560.69
2024-09-11,Electronics,Khulna,Online,3,10948.71,0.113,30771.65
2024-09-11,Electronics,Dhaka,Online,1,12970.62,0.152,12674.82
2024-09-11,Fashion,Rajshahi,Online,1,1942.06,0.071,2344.55
2024-09-11,Fashion,Dhaka,Online,3,2113.86,0.081,8355.65
2024-09-11,Fashion,Chattogram,Store,1,2701.78,0.15,3270.89
2024-09-11,Fashion,Khulna,Online,1,2735.24,0.12,3044.36
2024-09-11,Fashion,Dhaka,Store,5,2108.53,0.163,13128.96
2024-09-11,Fashion,Dhaka,Store,1,2318.31,0.11,2677.48
2024-09-11,Fashion,Rajshahi,Store,4,2854.0,0.103,13259.68
2024-09-11,Home & Living,Dhaka,Online,1,3630.43,0.0,4078.18
2024-09-11,Home & Living,Khulna,Online,4,4313.45,0.097,17264.87
2024-09-11,Beauty,Rajshahi,Store,4,1638.94,0.133,7077.24
2024-09-11,Beauty,Dhaka,Store,2,2027.75,0.177,3901.89
2024-09-11,Beauty,Dhaka,Store,1,1496.22,0.118,1625.43
2024-09-11,Beauty,Chattogram,Store,1,1773.13,0.077,1916.93
2024-09-11,Beauty,Dhaka,Store,1,1332.01,0.144,1207.71
2024-09-11,Beauty,Khulna,Online,3,1858.95,0.028,6854.55
2024-09-11,Beauty,Chattogram,Online,2,1403.69,0.047,3327.09
2024-09-11,Beauty,Dhaka,Online,1,1110.62,0.102,1191.64
2024-09-11,Beauty,Dhaka,Online,3,1493.43,0.089,4961.65
2024-09-11,Beauty,Dhaka,Online,4,1954.06,0.054,8541.96
2024-09-11,Beauty,Chattogram,Online,1,1609.01,0.0,1782.41
2024-09-11,Beauty,Dhaka,Store,1,1869.31,0.154,1766.42
2024-09-11,Beauty,Dhaka,Online,3,1823.22,0.068,6190.47
2024-09-11,Beauty,Chattogram,Online,2,1282.98,0.077,2482.7
2024-09-11,Beauty,Rajshahi,Store,3,1694.73,0.09,5634.59
2024-09-11,Beauty,Chattogram,Store,1,1224.05,0.074,1434.47
2024-09-11,Sports,Dhaka,Store,3,4304.44,0.058,13583.35
2024-09-11,Sports,Khulna,Online,1,3680.75,0.069,4310.32
2024-09-11,Sports,Khulna,Online,2,3877.88,0.107,7489.22
2024-09-11,Sports,Rajshahi,Online,1,2957.42,0.123,3161.27
2024-09-11,Sports,Khulna,Store,3,2225.84,0.024,7084.86
2024-09-11,Sports,Chattogram,Online,1,2468.13,0.089,2700.02
2024-09-11,Sports,Dhaka,Store,2,3005.72,0.001,7114.69
2024-09-12,Electronics,Dhaka,Online,2,9073.43,0.082,19872.22
2024-09-12,Electronics,Dhaka,Online,6,14994.17,0.078,87839.68
2024-09-12,Electronics,Khulna,Online,3,11167.85,0.11,35374.89
2024-09-12,Electronics,Chattogram,Online,2,9573.17,0.107,19954.46
2024-09-12,Fashion,Chattogram,Online,2,1835.07,0.093,4958.61
2024-09-12,Fashion,Khulna,Online,2,2495.6,0.019,6938.49
2024-09-12,Fashion,Chattogram,Online,3,2217.27,0.054,8778.14
2024-09-12,Fashion,Dhaka,Online,1,2423.19,0.199,2629.7
2024-09-12,Fashion,Khulna,Online,3,2946.54,0.111,11242.13
2024-09-12,Fashion,Chattogram,Online,2,2519.08,0.083,6415.7
2024-09-12,Fashion,Chattogram,Online,2,2448.55,0.065,6921.63
2024-09-12,Fashion,Chattogram,Online,1,2296.95,0.199,2318.04
2024-09-12,Home & Living,Chattogram,Online,1,3401.81,0.062,3324.01
